g_id,src,dst,label
2956,_54,_56,a
2956,_55,_57,a
2956,_57,_58,a
2956,_10,_11,a
2956,_13,_15,a
2956,_26,_27,a
2956,_35,_37,a
2956,_47,_48,a
2956,_56,_57,a
11425,_1,_2,i
11425,_2,_3,i
11425,_2,_4,i
11425,_4,_5,i
11425,_4,_6,i
11425,_6,_7,i
11425,_7,_8,i
11425,_7,_9,i
5595,_1,_2,i
5595,_1,_3,i
5595,_2,_4,i
5595,_3,_5,i
5595,_4,_6,i
5595,_5,_7,i
5595,_6,_8,i
5595,_7,_9,i
5562,_1,_2,i
5562,_2,_3,i
5562,_2,_4,i
5562,_3,_5,i
5562,_3,_6,i
5562,_4,_7,i
5562,_5,_8,i
5562,_6,_9,i
5562,_8,_10,i
5562,_10,_11,i
5562,_5,_7,i
5562,_9,_10,i
7005,_1,_2,i
7005,_2,_3,i
7005,_2,_4,i
7005,_3,_5,i
7005,_3,_6,i
7005,_4,_7,i
7005,_5,_8,i
7005,_5,_9,i
7005,_6,_10,i
7005,_7,_11,i
7005,_7,_8,i
7005,_9,_10,i
33132,_1,_2,a
33132,_2,_3,a
33132,_3,_4,a
33132,_4,_5,a
33132,_1,_6,a
33132,_2,_7,a
33132,_7,_8,a
33132,_8,_9,a
33132,_3,_10,a
33132,_6,_11,a
33132,_11,_12,a
33132,_12,_13,a
33132,_1,_14,a
33132,_4,_15,a
33132,_15,_16,a
33132,_16,_17,a
33132,_5,_18,a
33132,_12,_19,a
33132,_12,_20,a
33132,_18,_21,a
33132,_16,_22,a
33132,_9,_23,a
33132,_8,_24,a
33132,_10,_25,a
33132,_21,_26,a
33132,_26,_27,a
33132,_5,_6,a
33132,_9,_10,a
33132,_13,_14,a
33132,_17,_18,a
18907,_1,_2,i
18907,_2,_3,i
18907,_2,_4,i
18907,_4,_5,i
18907,_5,_6,i
18907,_6,_7,i
18907,_6,_8,i
18907,_6,_9,i
252,_1,_2,i
252,_2,_3,i
252,_2,_4,i
252,_3,_5,i
252,_3,_6,i
252,_4,_7,i
252,_6,_8,i
252,_7,_9,i
252,_7,_8,i
69,_1,_2,i
69,_1,_3,i
69,_1,_4,i
69,_2,_5,i
69,_2,_6,i
69,_2,_7,i
69,_3,_8,i
69,_4,_9,i
69,_5,_10,i
21825,_1,_2,i
21825,_1,_3,i
21825,_1,_4,i
21825,_4,_5,i
21825,_4,_6,i
21825,_6,_7,i
21825,_6,_8,i
7191,_1,_2,i
7191,_2,_3,i
7191,_2,_4,i
7191,_3,_5,i
7191,_3,_6,i
7191,_4,_7,i
7191,_6,_8,i
7191,_7,_9,i
7191,_8,_10,i
7191,_7,_8,i
14920,_1,_2,i
14920,_1,_3,i
14920,_1,_4,i
14920,_1,_5,i
14920,_7,_8,i
14920,_8,_9,i
14920,_6,_10,i
14920,_10,_11,i
563,_1,_2,i
563,_1,_3,i
563,_1,_4,i
563,_1,_5,i
563,_5,_6,i
563,_5,_7,i
563,_6,_8,i
563,_7,_9,i
563,_8,_10,i
563,_8,_11,i
563,_9,_11,i
16381,_1,_2,i
16381,_2,_3,i
16381,_3,_4,i
16381,_1,_5,i
16381,_1,_6,i
16381,_6,_7,i
16381,_7,_8,i
16381,_1,_9,i
16381,_9,_10,i
16381,_2,_11,i
16381,_4,_5,i
16381,_8,_9,i
28862,_1,_8,a
28862,_1,_15,a
28862,_2,_8,a
28862,_3,_10,a
28862,_3,_18,a
28862,_4,_5,a
28862,_4,_6,a
28862,_4,_51,a
28862,_5,_11,a
28862,_5,_10,a
28862,_6,_7,a
28862,_7,_9,a
28862,_7,_8,a
28862,_9,_20,a
28862,_9,_10,a
28862,_11,_19,a
28862,_12,_13,a
28862,_12,_16,a
28862,_12,_38,a
28862,_13,_14,a
28862,_14,_15,a
28862,_15,_17,a
28862,_16,_43,a
28862,_16,_17,a
28862,_18,_19,a
28862,_21,_28,a
28862,_21,_35,a
28862,_22,_28,a
28862,_23,_30,a
28862,_23,_40,a
28862,_24,_25,a
28862,_24,_26,a
28862,_24,_47,a
28862,_25,_31,a
28862,_25,_30,a
28862,_26,_27,a
28862,_27,_29,a
28862,_27,_28,a
28862,_29,_42,a
28862,_29,_30,a
28862,_31,_41,a
28862,_32,_33,a
28862,_32,_36,a
28862,_32,_37,a
28862,_33,_34,a
28862,_34,_35,a
28862,_35,_39,a
28862,_36,_55,a
28862,_36,_39,a
28862,_37,_38,a
28862,_40,_41,a
28862,_43,_44,a
28862,_43,_45,a
28862,_43,_46,a
28862,_47,_48,a
28862,_47,_49,a
28862,_47,_50,a
28862,_51,_52,a
28862,_51,_53,a
28862,_51,_54,a
28862,_55,_56,a
28862,_55,_57,a
28862,_55,_58,a
2563,_1,_2,i
2563,_1,_3,i
2563,_2,_4,i
2563,_3,_5,i
2563,_3,_6,i
2563,_4,_7,i
2563,_5,_8,i
2563,_7,_9,i
2563,_9,_10,i
2563,_9,_11,i
2563,_10,_12,i
3003,_1,_2,a
3003,_1,_3,a
3003,_2,_4,a
3003,_3,_5,a
3003,_3,_6,a
3003,_4,_7,a
3003,_4,_8,a
3003,_5,_9,a
3003,_6,_10,a
3003,_7,_11,a
3003,_7,_12,a
3003,_8,_13,a
3003,_9,_14,a
3003,_9,_15,a
3003,_10,_16,a
3003,_12,_17,a
3003,_14,_18,a
3003,_14,_19,a
3003,_14,_20,a
3003,_15,_21,a
3003,_16,_22,a
3003,_16,_23,a
3003,_17,_24,a
3003,_24,_25,a
3003,_25,_26,a
3003,_26,_27,a
3003,_26,_28,a
3003,_27,_29,a
3003,_27,_30,a
3003,_28,_31,a
3003,_28,_32,a
3003,_30,_33,a
3003,_30,_34,a
3003,_32,_35,a
3003,_33,_36,a
3003,_36,_37,a
3003,_37,_38,a
3003,_37,_39,a
3003,_38,_40,a
3003,_39,_41,a
3003,_40,_42,a
3003,_42,_43,a
3003,_43,_44,a
3003,_43,_45,a
3003,_10,_15,a
3003,_13,_17,a
3003,_32,_34,a
3003,_41,_42,a
11845,_1,_2,i
11845,_2,_3,i
11845,_3,_4,i
11845,_4,_5,i
11845,_1,_6,i
11845,_2,_7,i
11845,_1,_8,i
11845,_6,_9,i
11845,_4,_10,i
11845,_10,_11,i
11845,_10,_12,i
11845,_5,_6,i
3762,_1,_2,i
3762,_2,_3,i
3762,_2,_4,i
3762,_3,_5,i
3762,_3,_6,i
3762,_4,_7,i
3762,_5,_8,i
3762,_6,_9,i
3762,_5,_7,i
3762,_8,_9,i
10247,_1,_2,i
10247,_2,_3,i
10247,_3,_4,i
10247,_4,_5,i
10247,_4,_6,i
10247,_6,_7,i
10247,_7,_8,i
10247,_6,_9,i
10247,_3,_10,i
10247,_9,_10,i
40595,_1,_2,a
40595,_2,_3,a
40595,_3,_4,a
40595,_4,_5,a
40595,_1,_6,a
40595,_4,_7,a
40595,_7,_8,a
40595,_8,_9,a
40595,_9,_10,a
40595,_10,_11,a
40595,_11,_12,a
40595,_8,_13,a
40595,_7,_14,a
40595,_14,_15,a
40595,_15,_16,a
40595,_16,_17,a
40595,_2,_18,a
40595,_10,_19,a
40595,_11,_20,a
40595,_20,_21,a
40595,_12,_22,a
40595,_22,_23,a
40595,_22,_24,a
40595,_24,_25,a
40595,_6,_26,a
40595,_26,_27,a
40595,_26,_28,a
40595,_28,_29,a
40595,_1,_30,a
40595,_30,_31,a
40595,_17,_32,a
40595,_32,_33,a
40595,_32,_34,a
40595,_34,_35,a
40595,_5,_6,a
40595,_12,_13,a
4342,_1,_2,i
4342,_2,_3,i
4342,_2,_4,i
4342,_3,_5,i
4342,_3,_6,i
4342,_4,_7,i
4342,_5,_8,i
4342,_5,_9,i
4342,_6,_10,i
4342,_8,_11,i
4342,_7,_9,i
4342,_8,_10,i
1769,_1,_2,i
1769,_1,_3,i
1769,_1,_4,i
1769,_4,_5,i
1769,_4,_6,i
1769,_5,_7,i
1769,_5,_8,i
1769,_6,_9,i
1769,_8,_9,i
21829,_1,_2,i
21829,_2,_3,i
21829,_3,_4,i
21829,_3,_5,i
21829,_5,_6,i
21829,_5,_7,i
21829,_7,_8,i
21829,_7,_9,i
21829,_7,_10,i
2967,_1,_2,i
2967,_2,_3,i
2967,_2,_4,i
2967,_3,_5,i
2967,_3,_6,i
2967,_4,_7,i
2967,_5,_8,i
2967,_6,_9,i
2967,_9,_10,i
2967,_5,_7,i
2967,_8,_9,i
201,_1,_2,i
201,_2,_3,i
201,_2,_4,i
201,_3,_5,i
201,_3,_6,i
201,_4,_7,i
201,_5,_8,i
201,_5,_9,i
201,_6,_10,i
201,_8,_11,i
201,_9,_12,i
201,_7,_8,i
201,_10,_12,i
4975,_1,_2,i
4975,_2,_3,i
4975,_2,_4,i
4975,_2,_5,i
4975,_4,_6,i
4975,_4,_7,i
4975,_5,_8,i
4975,_5,_9,i
4975,_7,_10,i
4975,_9,_11,i
4975,_7,_9,i
1854,_1,_2,i
1854,_1,_3,i
1854,_3,_4,i
1854,_3,_5,i
1854,_4,_6,i
1854,_5,_7,i
1854,_6,_8,i
1854,_6,_9,i
1854,_8,_10,i
1854,_8,_11,i
1854,_7,_9,i
1854,_10,_11,i
6497,_1,_2,i
6497,_2,_3,i
6497,_2,_4,i
6497,_3,_5,i
6497,_4,_6,i
6497,_5,_6,i
25353,_1,_2,i
25353,_2,_3,i
25353,_1,_5,i
25353,_3,_6,i
25353,_2,_7,i
25353,_1,_8,i
25353,_5,_9,i
25353,_5,_10,i
25353,_3,_11,i
25353,_4,_5,i
25353,_4,_6,i
25353,_4,_7,i
27891,_1,_2,a
27891,_2,_3,a
27891,_3,_4,a
27891,_4,_5,a
27891,_1,_6,a
27891,_2,_7,a
27891,_3,_8,a
27891,_5,_9,a
27891,_6,_10,a
27891,_10,_11,a
27891,_11,_12,a
27891,_12,_13,a
27891,_10,_14,a
27891,_13,_15,a
27891,_15,_16,a
27891,_16,_17,a
27891,_12,_18,a
27891,_18,_19,a
27891,_19,_20,a
27891,_20,_21,a
27891,_20,_22,a
27891,_22,_23,a
27891,_22,_24,a
27891,_24,_25,a
27891,_25,_26,a
27891,_26,_27,a
27891,_27,_28,a
27891,_28,_29,a
27891,_29,_30,a
27891,_30,_31,a
27891,_31,_32,a
27891,_32,_33,a
27891,_33,_34,a
27891,_34,_35,a
27891,_5,_6,a
27891,_13,_14,a
5425,_1,_2,i
5425,_2,_3,i
5425,_2,_4,i
5425,_3,_5,i
5425,_3,_6,i
5425,_4,_7,i
5425,_5,_8,i
5425,_6,_9,i
5425,_8,_10,i
5425,_5,_7,i
5425,_9,_10,i
4464,_1,_2,i
4464,_2,_3,i
4464,_2,_4,i
4464,_3,_5,i
4464,_3,_6,i
4464,_3,_7,i
4464,_4,_8,i
4464,_5,_9,i
4464,_6,_7,i
4464,_5,_8,i
42160,_1,_2,a
42160,_1,_6,a
42160,_2,_3,a
42160,_2,_12,a
42160,_3,_4,a
42160,_3,_15,a
42160,_4,_5,a
42160,_4,_7,a
42160,_5,_10,a
42160,_5,_6,a
42160,_7,_8,a
42160,_8,_9,a
42160,_8,_11,a
42160,_9,_46,a
42160,_9,_10,a
42160,_12,_13,a
42160,_13,_14,a
42160,_13,_27,a
42160,_13,_28,a
42160,_14,_38,a
42160,_14,_15,a
42160,_15,_25,a
42160,_16,_17,a
42160,_16,_21,a
42160,_16,_22,a
42160,_16,_24,a
42160,_17,_18,a
42160,_18,_19,a
42160,_19,_20,a
42160,_19,_44,a
42160,_19,_22,a
42160,_20,_23,a
42160,_20,_21,a
42160,_22,_42,a
42160,_22,_43,a
42160,_24,_26,a
42160,_24,_25,a
42160,_29,_30,a
42160,_29,_34,a
42160,_29,_35,a
42160,_29,_37,a
42160,_30,_31,a
42160,_31,_32,a
42160,_32,_33,a
42160,_32,_45,a
42160,_32,_35,a
42160,_33,_36,a
42160,_33,_34,a
42160,_35,_40,a
42160,_35,_41,a
42160,_37,_39,a
42160,_37,_38,a
42160,_46,_47,a
15749,_1,_2,a
15749,_2,_3,a
15749,_3,_4,a
15749,_4,_5,a
15749,_1,_6,a
15749,_1,_7,a
15749,_7,_8,a
15749,_8,_9,a
15749,_6,_10,a
15749,_9,_11,a
15749,_11,_12,a
15749,_11,_13,a
15749,_3,_14,a
15749,_4,_15,a
15749,_15,_16,a
15749,_16,_17,a
15749,_17,_18,a
15749,_17,_19,a
15749,_19,_20,a
15749,_20,_21,a
15749,_19,_22,a
15749,_22,_23,a
15749,_18,_24,a
15749,_25,_26,a
15749,_26,_27,a
15749,_27,_28,a
15749,_28,_29,a
15749,_25,_30,a
15749,_25,_31,a
15749,_31,_32,a
15749,_32,_33,a
15749,_30,_34,a
15749,_33,_35,a
15749,_35,_36,a
15749,_35,_37,a
15749,_27,_38,a
15749,_28,_39,a
15749,_39,_40,a
15749,_40,_41,a
15749,_41,_42,a
15749,_41,_43,a
15749,_43,_44,a
15749,_44,_45,a
15749,_43,_46,a
15749,_23,_47,a
15749,_42,_48,a
15749,_11,_49,a
15749,_35,_50,a
15749,_5,_6,a
15749,_9,_10,a
15749,_23,_24,a
15749,_29,_30,a
15749,_33,_34,a
15749,_46,_47,a
15749,_47,_48,a
6614,_1,_2,i
6614,_2,_3,i
6614,_2,_4,i
6614,_2,_5,i
6614,_3,_6,i
6614,_3,_7,i
6614,_4,_8,i
6614,_5,_9,i
6614,_6,_10,i
6614,_6,_8,i
6614,_7,_9,i
34875,_1,_2,i
34875,_2,_3,i
34875,_3,_4,i
34875,_2,_5,i
34875,_5,_6,i
34875,_3,_7,i
34875,_3,_8,i
34875,_8,_9,i
34875,_1,_10,i
34875,_6,_7,i
34875,_4,_10,i
20032,_1,_2,a
20032,_2,_3,a
20032,_3,_4,a
20032,_4,_5,a
20032,_1,_6,a
20032,_4,_7,a
20032,_7,_8,a
20032,_8,_9,a
20032,_9,_10,a
20032,_5,_11,a
20032,_9,_12,a
20032,_12,_13,a
20032,_13,_14,a
20032,_10,_15,a
20032,_11,_16,a
20032,_16,_17,a
20032,_16,_18,a
20032,_3,_19,a
20032,_8,_20,a
20032,_5,_6,a
20032,_10,_11,a
20032,_14,_15,a
20032,_17,_18,a
20076,_1,_2,a
20076,_2,_3,a
20076,_3,_4,a
20076,_4,_5,a
20076,_1,_6,a
20076,_4,_7,a
20076,_7,_8,a
20076,_7,_9,a
20076,_9,_10,a
20076,_10,_11,a
20076,_11,_12,a
20076,_12,_13,a
20076,_13,_14,a
20076,_10,_15,a
20076,_13,_16,a
20076,_12,_17,a
20076,_17,_18,a
20076,_17,_19,a
20076,_19,_20,a
20076,_20,_21,a
20076,_20,_22,a
20076,_20,_23,a
20076,_5,_6,a
20076,_14,_15,a
42154,_1,_2,a
42154,_1,_6,a
42154,_2,_3,a
42154,_2,_12,a
42154,_3,_4,a
42154,_3,_15,a
42154,_4,_5,a
42154,_4,_7,a
42154,_5,_10,a
42154,_5,_6,a
42154,_7,_8,a
42154,_8,_9,a
42154,_8,_11,a
42154,_9,_46,a
42154,_9,_10,a
42154,_12,_13,a
42154,_13,_14,a
42154,_13,_27,a
42154,_13,_28,a
42154,_14,_38,a
42154,_14,_15,a
42154,_15,_25,a
42154,_16,_17,a
42154,_16,_21,a
42154,_16,_22,a
42154,_16,_24,a
42154,_17,_18,a
42154,_18,_19,a
42154,_19,_20,a
42154,_19,_44,a
42154,_19,_22,a
42154,_20,_23,a
42154,_20,_21,a
42154,_22,_42,a
42154,_22,_43,a
42154,_24,_26,a
42154,_24,_25,a
42154,_29,_30,a
42154,_29,_34,a
42154,_29,_35,a
42154,_29,_37,a
42154,_30,_31,a
42154,_31,_32,a
42154,_32,_33,a
42154,_32,_45,a
42154,_32,_35,a
42154,_33,_36,a
42154,_33,_34,a
42154,_35,_40,a
42154,_35,_41,a
42154,_37,_39,a
42154,_37,_38,a
11369,_1,_2,i
11369,_2,_3,i
11369,_3,_4,i
11369,_4,_5,i
11369,_1,_6,i
11369,_1,_7,i
11369,_7,_8,i
11369,_6,_9,i
11369,_9,_10,i
11369,_5,_11,i
11369,_5,_6,i
11369,_8,_9,i
1775,_1,_2,i
1775,_1,_3,i
1775,_1,_4,i
1775,_2,_5,i
1775,_3,_6,i
1775,_4,_7,i
1775,_5,_8,i
1775,_6,_9,i
1775,_7,_10,i
1775,_8,_11,i
23127,_1,_2,i
23127,_2,_3,i
23127,_3,_4,i
23127,_4,_5,i
23127,_1,_6,i
23127,_1,_7,i
23127,_1,_8,i
23127,_8,_9,i
23127,_9,_10,i
23127,_10,_11,i
23127,_6,_12,i
23127,_5,_6,i
262,_1,_2,i
262,_1,_3,i
262,_1,_4,i
262,_2,_5,i
262,_2,_6,i
262,_3,_7,i
262,_4,_8,i
18954,_1,_2,i
18954,_2,_3,i
18954,_3,_4,i
18954,_3,_5,i
18954,_5,_6,i
18954,_6,_7,i
18954,_7,_8,i
18954,_8,_9,i
18954,_9,_10,i
18954,_9,_11,i
18954,_11,_12,i
770,_1,_2,i
770,_1,_3,i
770,_3,_4,i
770,_3,_5,i
770,_4,_6,i
770,_5,_7,i
770,_6,_8,i
770,_7,_8,i
28915,_1,_2,i
28915,_1,_3,i
28915,_1,_4,i
28915,_4,_5,i
28915,_5,_6,i
28915,_6,_7,i
28915,_7,_8,i
28915,_7,_9,i
2075,_1,_2,i
2075,_1,_3,i
2075,_2,_4,i
2075,_3,_5,i
2075,_3,_6,i
2075,_4,_7,i
2075,_5,_8,i
2075,_5,_9,i
2075,_6,_10,i
2075,_9,_11,i
2075,_10,_12,i
2075,_10,_11,i
2803,_1,_2,i
2803,_2,_3,i
2803,_2,_4,i
2803,_3,_5,i
2803,_4,_6,i
2803,_5,_7,i
2803,_7,_8,i
2803,_6,_7,i
1322,_1,_2,i
1322,_2,_3,i
1322,_2,_4,i
1322,_3,_5,i
1322,_3,_6,i
1322,_4,_7,i
1322,_6,_8,i
1322,_6,_9,i
1322,_8,_10,i
1322,_8,_11,i
1322,_9,_12,i
1322,_5,_7,i
1322,_11,_12,i
42181,_1,_2,a
42181,_1,_6,a
42181,_2,_3,a
42181,_2,_23,a
42181,_3,_4,a
42181,_4,_5,a
42181,_4,_7,a
42181,_5,_10,a
42181,_5,_52,a
42181,_5,_6,a
42181,_7,_8,a
42181,_8,_9,a
42181,_9,_11,a
42181,_9,_10,a
42181,_10,_14,a
42181,_11,_12,a
42181,_11,_15,a
42181,_12,_13,a
42181,_12,_17,a
42181,_12,_53,a
42181,_13,_14,a
42181,_15,_16,a
42181,_16,_17,a
42181,_17,_18,a
42181,_18,_19,a
42181,_18,_49,a
42181,_19,_20,a
42181,_20,_21,a
42181,_21,_22,a
42181,_22,_50,a
42181,_22,_51,a
42181,_23,_24,a
42181,_24,_25,a
42181,_25,_26,a
42181,_26,_27,a
42181,_26,_33,a
42181,_27,_28,a
42181,_27,_32,a
42181,_28,_29,a
42181,_29,_30,a
42181,_29,_43,a
42181,_30,_31,a
42181,_30,_46,a
42181,_31,_48,a
42181,_31,_32,a
42181,_33,_34,a
42181,_33,_38,a
42181,_34,_35,a
42181,_35,_36,a
42181,_35,_47,a
42181,_36,_37,a
42181,_36,_39,a
42181,_37,_40,a
42181,_37,_38,a
42181,_40,_41,a
42181,_40,_42,a
42181,_43,_44,a
42181,_43,_45,a
15429,_1,_2,i
15429,_2,_3,i
15429,_3,_4,i
15429,_4,_5,i
15429,_1,_6,i
15429,_3,_7,i
15429,_6,_8,i
15429,_5,_9,i
15429,_9,_10,i
15429,_10,_11,i
15429,_10,_12,i
15429,_5,_6,i
20478,_1,_2,i
20478,_2,_3,i
20478,_3,_4,i
20478,_3,_5,i
20478,_5,_6,i
20478,_6,_7,i
20478,_6,_8,i
20478,_6,_9,i
16013,_1,_2,i
16013,_2,_3,i
16013,_3,_4,i
16013,_4,_5,i
16013,_1,_6,i
16013,_6,_7,i
16013,_7,_8,i
16013,_5,_9,i
16013,_8,_10,i
16013,_10,_11,i
16013,_7,_12,i
16013,_5,_6,i
16013,_8,_9,i
16013,_11,_12,i
6075,_1,_2,i
6075,_1,_3,i
6075,_1,_4,i
18038,_1,_2,i
18038,_2,_3,i
18038,_3,_4,i
18038,_4,_5,i
18038,_1,_6,i
18038,_5,_7,i
18038,_7,_8,i
18038,_8,_9,i
18038,_9,_10,i
18038,_2,_11,i
18038,_5,_6,i
20088,_1,_2,a
20088,_2,_3,a
20088,_3,_4,a
20088,_1,_5,a
20088,_2,_6,a
20088,_6,_7,a
20088,_3,_8,a
20088,_8,_9,a
20088,_9,_10,a
20088,_5,_11,a
20088,_11,_12,a
20088,_12,_13,a
20088,_13,_14,a
20088,_14,_15,a
20088,_11,_16,a
20088,_12,_17,a
20088,_14,_18,a
20088,_15,_19,a
20088,_15,_20,a
20088,_16,_21,a
20088,_21,_22,a
20088,_4,_5,a
20088,_15,_16,a
21379,_1,_2,a
21379,_2,_3,a
21379,_3,_4,a
21379,_4,_5,a
21379,_1,_6,a
21379,_5,_7,a
21379,_8,_9,a
21379,_9,_10,a
21379,_10,_11,a
21379,_10,_12,a
21379,_10,_13,a
21379,_4,_14,a
21379,_2,_16,a
21379,_15,_17,a
21379,_18,_19,a
21379,_19,_20,a
21379,_15,_21,a
21379,_18,_22,a
21379,_20,_23,a
21379,_5,_6,a
21379,_8,_14,a
21379,_15,_16,a
21379,_20,_21,a
21379,_21,_22,a
34221,_1,_2,i
34221,_2,_3,i
34221,_3,_4,i
34221,_4,_5,i
34221,_1,_6,i
34221,_1,_7,i
34221,_3,_8,i
34221,_8,_9,i
34221,_6,_10,i
34221,_5,_11,i
34221,_5,_6,i
9680,_1,_2,i
9680,_2,_3,i
9680,_2,_4,i
9680,_3,_5,i
9680,_3,_6,i
9680,_4,_7,i
9680,_5,_8,i
9680,_6,_9,i
9680,_8,_10,i
9680,_5,_7,i
9680,_9,_10,i
16392,_1,_2,i
16392,_2,_3,i
16392,_3,_4,i
16392,_4,_5,i
16392,_5,_6,i
16392,_1,_7,i
16392,_5,_8,i
16392,_4,_9,i
16392,_9,_10,i
16392,_9,_11,i
16392,_11,_12,i
16392,_6,_7,i
31148,_1,_2,i
31148,_2,_3,i
31148,_3,_4,i
31148,_1,_5,i
31148,_3,_6,i
31148,_4,_7,i
31148,_7,_8,i
31148,_2,_9,i
31148,_9,_10,i
31148,_10,_11,i
31148,_4,_5,i
23751,_1,_2,a
23751,_2,_3,a
23751,_3,_4,a
23751,_4,_5,a
23751,_1,_6,a
23751,_6,_7,a
23751,_7,_8,a
23751,_8,_9,a
23751,_8,_10,a
23751,_10,_11,a
23751,_10,_12,a
23751,_12,_13,a
23751,_11,_14,a
23751,_12,_15,a
23751,_14,_16,a
23751,_16,_17,a
23751,_17,_18,a
23751,_17,_19,a
23751,_19,_20,a
23751,_19,_21,a
23751,_21,_22,a
23751,_21,_23,a
23751,_20,_24,a
23751,_24,_25,a
23751,_25,_26,a
23751,_26,_27,a
23751,_26,_28,a
23751,_28,_29,a
23751,_29,_30,a
23751,_29,_31,a
23751,_31,_32,a
23751,_30,_33,a
23751,_33,_34,a
23751,_32,_35,a
23751,_35,_36,a
23751,_35,_37,a
23751,_37,_38,a
23751,_38,_39,a
23751,_38,_40,a
23751,_40,_41,a
23751,_39,_42,a
23751,_42,_43,a
23751,_41,_44,a
23751,_44,_45,a
23751,_44,_46,a
23751,_47,_48,a
23751,_46,_49,a
23751,_49,_50,a
23751,_50,_51,a
23751,_48,_52,a
23751,_51,_53,a
23751,_53,_54,a
23751,_54,_55,a
23751,_52,_56,a
23751,_2,_57,a
23751,_57,_58,a
23751,_58,_59,a
23751,_3,_60,a
23751,_57,_61,a
23751,_61,_62,a
23751,_61,_63,a
23751,_61,_64,a
23751,_59,_65,a
23751,_65,_66,a
23751,_65,_67,a
23751,_65,_68,a
23751,_4,_69,a
23751,_69,_70,a
23751,_69,_71,a
23751,_69,_72,a
23751,_53,_73,a
23751,_73,_74,a
23751,_73,_75,a
23751,_73,_76,a
23751,_55,_77,a
23751,_77,_78,a
23751,_77,_79,a
23751,_77,_80,a
23751,_48,_81,a
23751,_81,_82,a
23751,_81,_83,a
23751,_81,_84,a
23751,_5,_6,a
23751,_13,_14,a
23751,_23,_24,a
23751,_32,_33,a
23751,_41,_42,a
23751,_47,_49,a
23751,_51,_52,a
23751,_55,_56,a
23751,_59,_60,a
590,_1,_2,i
590,_1,_3,i
590,_1,_4,i
590,_2,_5,i
590,_4,_6,i
590,_4,_7,i
590,_5,_8,i
590,_5,_9,i
590,_6,_10,i
590,_7,_11,i
590,_10,_11,i
2205,_1,_2,i
2205,_2,_3,i
2205,_2,_4,i
2205,_3,_5,i
2205,_3,_6,i
2205,_4,_7,i
2205,_4,_8,i
2205,_6,_9,i
2205,_9,_10,i
2205,_8,_9,i
38974,_1,_2,i
38974,_2,_3,i
38974,_3,_4,i
38974,_3,_5,i
38974,_5,_6,i
38974,_6,_7,i
38974,_4,_8,i
38974,_1,_9,i
38974,_5,_10,i
38974,_10,_11,i
38974,_7,_8,i
38974,_4,_9,i
2028,_1,_2,i
2028,_2,_3,i
2028,_2,_4,i
2028,_2,_5,i
2028,_3,_6,i
2028,_4,_7,i
2028,_5,_8,i
2028,_6,_9,i
2028,_7,_9,i
2028,_8,_9,i
2080,_1,_2,i
2080,_1,_3,i
2080,_2,_4,i
2080,_3,_5,i
2080,_4,_6,i
2080,_4,_7,i
2080,_5,_8,i
2080,_5,_9,i
165,_1,_2,i
165,_2,_3,i
165,_2,_4,i
165,_3,_5,i
165,_4,_6,i
165,_5,_6,i
41186,_1,_2,a
41186,_1,_9,a
41186,_1,_10,a
41186,_2,_3,a
41186,_2,_11,a
41186,_3,_4,a
41186,_3,_17,a
41186,_4,_5,a
41186,_4,_6,a
41186,_5,_8,a
41186,_5,_10,a
41186,_6,_7,a
41186,_11,_12,a
41186,_12,_13,a
41186,_13,_14,a
41186,_14,_15,a
41186,_15,_16,a
41186,_17,_18,a
41186,_18,_19,a
41186,_18,_23,a
41186,_19,_20,a
41186,_20,_21,a
41186,_20,_25,a
41186,_21,_22,a
41186,_22,_24,a
41186,_22,_23,a
19619,_1,_2,i
19619,_2,_3,i
19619,_1,_4,i
19619,_1,_5,i
19619,_2,_6,i
19619,_3,_7,i
19619,_4,_8,i
19619,_3,_9,i
19619,_5,_10,i
19619,_9,_11,i
19619,_10,_12,i
19619,_3,_4,i
19619,_5,_6,i
19619,_6,_7,i
19619,_7,_8,i
19619,_5,_8,i
27783,_1,_2,a
27783,_2,_3,a
27783,_3,_4,a
27783,_4,_5,a
27783,_1,_6,a
27783,_2,_7,a
27783,_3,_8,a
27783,_5,_9,a
27783,_6,_10,a
27783,_10,_11,a
27783,_11,_12,a
27783,_12,_13,a
27783,_10,_14,a
27783,_13,_15,a
27783,_15,_16,a
27783,_16,_17,a
27783,_12,_18,a
27783,_18,_19,a
27783,_19,_20,a
27783,_20,_21,a
27783,_20,_22,a
27783,_22,_23,a
27783,_22,_24,a
27783,_24,_25,a
27783,_25,_26,a
27783,_26,_27,a
27783,_27,_28,a
27783,_28,_29,a
27783,_29,_30,a
27783,_30,_31,a
27783,_31,_32,a
27783,_32,_33,a
27783,_33,_34,a
27783,_34,_35,a
27783,_5,_6,a
27783,_13,_14,a
2052,_1,_2,i
2052,_2,_3,i
2052,_2,_4,i
2052,_3,_5,i
2052,_3,_6,i
2052,_4,_7,i
2052,_4,_8,i
2052,_6,_9,i
2052,_8,_9,i
3010,_1,_2,i
3010,_1,_3,i
3010,_1,_4,i
3010,_2,_5,i
3010,_3,_6,i
3010,_3,_7,i
3010,_4,_8,i
3010,_5,_9,i
3010,_5,_10,i
1315,_1,_2,i
1315,_1,_3,i
1315,_1,_4,i
1315,_2,_5,i
1315,_2,_6,i
1315,_3,_7,i
1315,_3,_8,i
1315,_4,_9,i
1315,_4,_10,i
1315,_5,_11,i
1315,_7,_12,i
