g_id,src,dst,label
image16_2,2,4,16
image16_2,3,7,16
image16_2,4,6,16
image16_2,5,11,16
image16_2,6,8,16
image16_2,7,9,16
image16_2,8,9,16
image16_2,10,11,16
image1_49,0,8,1
image1_49,0,7,1
image1_49,1,3,1
image1_49,1,6,1
image1_49,2,3,1
image1_49,2,7,1
image1_49,3,8,1
image1_49,4,5,1
image1_49,4,6,1
image1_49,5,8,1
image20_18,0,7,20
image20_18,0,13,20
image20_18,0,10,20
image20_18,1,8,20
image20_18,1,4,20
image20_18,1,7,20
image20_18,2,9,20
image20_18,2,5,20
image20_18,2,7,20
image20_18,3,12,20
image20_18,3,11,20
image20_18,4,12,20
image20_18,5,13,20
image20_18,5,10,20
image20_18,8,9,20
image20_18,10,11,20
image20_18,9,14,20
image10_9,0,6,10
image10_9,0,3,10
image10_9,1,6,10
image10_9,1,4,10
image10_9,5,6,10
image10_11,0,1,10
image10_11,0,4,10
image10_11,1,3,10
image10_11,1,2,10
image10_11,3,5,10
image8_26,1,2,8
image8_26,2,3,8
image20_42,0,13,20
image20_42,0,1,20
image20_42,1,14,20
image20_42,1,9,20
image20_42,2,4,20
image20_42,2,15,20
image20_42,3,8,20
image20_42,3,10,20
image20_42,4,11,20
image20_42,4,12,20
image20_42,5,14,20
image20_42,5,12,20
image20_42,6,8,20
image20_42,6,15,20
image20_42,7,13,20
image20_42,7,14,20
image20_42,9,10,20
image20_42,11,15,20
image20_42,12,13,20
image11_43,0,10,11
image11_43,0,1,11
image11_43,1,2,11
image11_43,1,6,11
image11_43,2,19,11
image11_43,2,11,11
image11_43,3,15,11
image11_43,3,5,11
image11_43,3,19,11
image11_43,4,13,11
image11_43,4,11,11
image11_43,7,10,11
image11_43,7,17,11
image11_43,7,18,11
image11_43,8,19,11
image11_43,9,17,11
image11_43,9,13,11
image11_43,12,16,11
image11_43,13,18,11
image11_43,14,17,11
image11_43,15,18,11
image11_43,15,16,11
image19_6,0,2,19
image19_6,0,3,19
image19_6,1,5,19
image19_6,2,4,19
image19_6,3,5,19
image19_6,1,4,19
image3_40,0,2,3
image3_40,0,3,3
image3_40,2,4,3
image3_40,3,4,3
image3_40,1,6,3
image10_30,0,3,10
image10_30,2,3,10
image10_30,2,5,10
image10_30,2,4,10
image17_44,0,2,17
image17_44,0,16,17
image17_44,1,14,17
image17_44,1,13,17
image17_44,2,12,17
image17_44,2,11,17
image17_44,3,7,17
image17_44,3,10,17
image17_44,3,8,17
image17_44,4,8,17
image17_44,4,5,17
image17_44,5,15,17
image17_44,6,8,17
image17_44,6,15,17
image17_44,7,9,17
image17_44,7,12,17
image17_44,9,13,17
image17_44,10,13,17
image17_44,11,15,17
image17_44,11,16,17
image17_44,12,14,17
image3_22,0,4,3
image3_22,2,3,3
image5_30,0,5,5
image5_30,0,8,5
image5_30,1,11,5
image5_30,1,16,5
image5_30,2,15,5
image5_30,2,3,5
image5_30,3,7,5
image5_30,4,11,5
image5_30,4,16,5
image5_30,5,9,5
image5_30,6,12,5
image5_30,6,17,5
image5_30,6,13,5
image5_30,7,15,5
image5_30,8,14,5
image5_30,8,17,5
image5_30,9,17,5
image5_30,10,12,5
image5_30,10,18,5
image5_30,12,14,5
image5_30,13,18,5
image13_3,0,6,13
image13_3,0,5,13
image13_3,0,3,13
image13_3,1,4,13
image13_3,1,10,13
image13_3,1,6,13
image13_3,2,9,13
image13_3,2,5,13
image13_3,4,7,13
image13_3,5,8,13
image14_48,0,9,14
image14_48,0,3,14
image14_48,0,8,14
image14_48,1,7,14
image14_48,2,5,14
image14_48,2,10,14
image14_48,2,7,14
image14_48,3,5,14
image14_48,4,11,14
image14_48,6,8,14
image14_48,7,11,14
image14_48,8,10,14
image14_48,10,12,14
image14_48,11,12,14
image14_48,11,13,14
image11_26,0,4,11
image11_26,1,14,11
image11_26,2,6,11
image11_26,2,11,11
image11_26,2,7,11
image11_26,3,5,11
image11_26,3,12,11
image11_26,3,11,11
image11_26,4,9,11
image11_26,4,11,11
image11_26,7,9,11
image11_26,7,14,11
image11_26,8,13,11
image11_26,10,12,11
image11_26,12,13,11
image11_26,13,14,11
image13_11,0,3,13
image13_11,0,2,13
image13_11,1,9,13
image13_11,2,10,13
image13_11,2,8,13
image13_11,4,7,13
image13_11,4,6,13
image13_11,5,6,13
image13_11,6,9,13
image13_11,8,9,13
image20_27,0,8,20
image20_27,0,7,20
image20_27,1,2,20
image20_27,1,3,20
image20_27,2,6,20
image20_27,2,7,20
image20_27,3,4,20
image20_27,4,9,20
image20_27,7,9,20
image20_27,6,8,20
image15_7,0,13,15
image15_7,0,14,15
image15_7,1,4,15
image15_7,1,11,15
image15_7,2,14,15
image15_7,2,3,15
image15_7,3,17,15
image15_7,3,10,15
image15_7,4,8,15
image15_7,5,6,15
image15_7,5,16,15
image15_7,6,9,15
image15_7,7,15,15
image15_7,7,16,15
image15_7,8,11,15
image15_7,8,17,15
image15_7,9,12,15
image15_7,10,14,15
image15_7,11,13,15
image15_7,12,15,15
image15_7,16,18,15
image10_19,0,1,10
image10_19,0,4,10
image10_19,1,3,10
image10_19,1,2,10
image10_19,3,5,10
image16_15,0,9,16
image16_15,0,3,16
image16_15,1,6,16
image16_15,1,5,16
image16_15,2,4,16
image16_15,2,7,16
image16_15,3,5,16
image16_15,4,11,16
image16_15,5,11,16
image16_15,6,8,16
image16_15,7,10,16
image16_15,8,9,16
image16_15,10,11,16
image1_14,0,5,1
image1_14,0,7,1
image1_14,1,5,1
image1_14,1,4,1
image1_14,2,8,1
image1_14,2,3,1
image1_14,3,4,1
image1_14,4,6,1
image1_14,6,7,1
image1_14,6,8,1
image10_26,0,3,10
image10_26,2,3,10
image10_26,2,5,10
image10_26,2,4,10
image8_33,0,3,8
image8_33,0,5,8
image8_33,2,5,8
image8_33,3,4,8
image8_33,6,7,8
image8_33,1,6,8
image21_41,0,6,21
image21_41,0,11,21
image21_41,1,5,21
image21_41,2,7,21
image21_41,2,6,21
image21_41,3,17,21
image21_41,3,13,21
image21_41,4,18,21
image21_41,4,14,21
image21_41,5,6,21
image21_41,7,14,21
image21_41,8,14,21
image21_41,8,11,21
image21_41,8,12,21
image21_41,9,15,21
image21_41,9,10,21
image21_41,10,16,21
image21_41,12,17,21
image21_41,15,16,21
image21_41,17,18,21
image2_34,0,8,2
image2_34,0,6,2
image2_34,1,12,2
image2_34,1,7,2
image2_34,2,9,2
image2_34,2,5,2
image2_34,3,13,2
image2_34,3,9,2
image2_34,4,11,2
image2_34,4,6,2
image2_34,5,13,2
image2_34,7,9,2
image2_34,8,11,2
image2_34,10,11,2
image2_34,10,12,2
image2_34,3,14,2
image6_41,0,5,6
image6_41,0,6,6
image6_41,0,1,6
image6_41,2,7,6
image6_41,3,5,6
image6_41,4,6,6
image14_29,0,1,14
image14_29,0,7,14
image14_29,0,9,14
image14_29,1,11,14
image14_29,1,2,14
image14_29,3,10,14
image14_29,4,11,14
image14_29,5,7,14
image14_29,5,6,14
image14_29,5,10,14
image14_29,7,8,14
image14_29,8,11,14
image14_29,9,10,14
image21_33,0,17,21
image21_33,0,3,21
image21_33,0,12,21
image21_33,1,8,21
image21_33,1,10,21
image21_33,2,3,21
image21_33,2,15,21
image21_33,4,7,21
image21_33,4,8,21
image21_33,5,18,21
image21_33,5,14,21
image21_33,6,16,21
image21_33,6,12,21
image21_33,7,13,21
image21_33,9,14,21
image21_33,10,11,21
image21_33,11,13,21
image21_33,12,15,21
image21_33,16,17,21
image7_8,0,7,7
image7_8,0,3,7
image7_8,1,6,7
image7_8,1,2,7
image7_8,1,5,7
image7_8,2,4,7
image7_8,3,6,7
image7_8,4,7,7
image22_2,0,4,22
image22_2,0,3,22
image22_2,1,5,22
image22_2,1,2,22
image22_2,1,3,22
image22_2,3,6,22
image22_2,4,5,22
image22_2,4,6,22
image20_8,0,10,20
image20_8,1,10,20
image20_8,1,2,20
image20_8,2,7,20
image20_8,4,9,20
image20_8,4,6,20
image20_8,4,10,20
image20_8,5,8,20
image20_8,5,9,20
image20_8,6,7,20
image20_8,0,11,20
image20_8,0,8,20
image9_21,0,7,9
image9_21,0,6,9
image9_21,1,5,9
image9_21,1,3,9
image9_21,2,7,9
image9_21,2,6,9
image9_21,3,4,9
image9_21,4,5,9
image4_22,0,6,4
image4_22,0,4,4
image4_22,1,6,4
image4_22,1,2,4
image4_22,2,5,4
image4_22,3,7,4
image4_22,3,5,4
image4_22,4,7,4
image4_22,4,5,4
image16_11,0,9,16
image16_11,0,3,16
image16_11,1,6,16
image16_11,1,5,16
image16_11,2,4,16
image16_11,2,7,16
image16_11,3,5,16
image16_11,4,11,16
image16_11,5,11,16
image16_11,6,8,16
image16_11,7,10,16
image16_11,8,9,16
image16_11,10,11,16
image5_43,0,5,5
image5_43,0,7,5
image5_43,1,13,5
image5_43,1,3,5
image5_43,1,19,5
image5_43,2,15,5
image5_43,2,18,5
image5_43,3,17,5
image5_43,4,15,5
image5_43,4,16,5
image5_43,4,12,5
image5_43,5,8,5
image5_43,6,14,5
image5_43,6,18,5
image5_43,7,8,5
image5_43,9,11,5
image5_43,9,19,5
image5_43,10,12,5
image5_43,11,18,5
image5_43,11,16,5
image5_43,13,14,5
image17_33,0,2,17
image17_33,0,4,17
image17_33,1,5,17
image17_33,1,6,17
image17_33,2,5,17
image17_33,2,6,17
image17_33,4,6,17
image2_37,0,8,2
image2_37,0,6,2
image2_37,1,12,2
image2_37,1,7,2
image2_37,2,9,2
image2_37,2,5,2
image2_37,3,13,2
image2_37,3,9,2
image2_37,4,11,2
image2_37,4,6,2
image2_37,5,13,2
image2_37,7,9,2
image2_37,8,11,2
image2_37,10,11,2
image2_37,10,12,2
image19_4,0,2,19
image19_4,0,3,19
image19_4,1,5,19
image19_4,2,4,19
image19_4,3,5,19
image19_4,1,4,19
image22_50,0,1,22
image22_50,0,7,22
image22_50,1,2,22
image22_50,2,7,22
image22_50,2,5,22
image22_50,3,7,22
image22_50,3,6,22
image22_50,3,4,22
image22_50,4,5,22
image22_50,5,8,22
image3_48,0,4,3
image3_48,0,12,3
image3_48,1,16,3
image3_48,1,19,3
image3_48,1,14,3
image3_48,2,7,3
image3_48,2,8,3
image3_48,3,15,3
image3_48,3,16,3
image3_48,4,18,3
image3_48,4,15,3
image3_48,5,18,3
image3_48,5,11,3
image3_48,6,19,3
image3_48,6,20,3
image3_48,7,13,3
image3_48,8,10,3
image3_48,9,17,3
image3_48,9,18,3
image3_48,10,12,3
image3_48,10,20,3
image3_48,11,17,3
image3_48,12,14,3
image3_48,13,16,3
image3_48,13,21,3
image3_48,14,20,3
image3_48,19,21,3
image8_40,0,3,8
image8_40,0,5,8
image8_40,2,5,8
image8_40,3,4,8
image8_40,1,6,8
image11_5,0,14,11
image11_5,1,11,11
image11_5,1,12,11
image11_5,1,3,11
image11_5,2,6,11
image11_5,3,14,11
image11_5,3,4,11
image11_5,4,5,11
image11_5,4,13,11
image11_5,5,16,11
image11_5,5,15,11
image11_5,6,9,11
image11_5,6,15,11
image11_5,7,10,11
image11_5,8,16,11
image11_5,9,11,11
image11_5,10,15,11
image11_5,10,11,11
image9_20,0,2,9
image9_20,0,5,9
image9_20,1,3,9
image9_20,1,6,9
image9_20,2,4,9
image9_20,3,7,9
image9_20,4,5,9
image9_20,6,7,9
image12_19,0,1,12
image12_19,0,10,12
image12_19,1,7,12
image12_19,1,3,12
image12_19,2,11,12
image12_19,2,9,12
image12_19,3,6,12
image12_19,4,9,12
image12_19,5,8,12
image12_19,5,9,12
image12_19,6,12,12
image12_19,6,10,12
image12_19,8,12,12
image12_19,10,11,12
image9_7,0,1,9
image9_7,0,4,9
image9_7,1,2,9
image9_7,2,4,9
image9_7,3,5,9
image9_7,3,6,9
image9_7,5,7,9
image9_7,6,7,9
image19_36,0,2,19
image19_36,0,5,19
image19_36,1,3,19
image19_36,1,2,19
image19_36,3,6,19
image19_36,4,6,19
image19_36,4,7,19
image19_36,4,5,19
image19_36,6,7,19
image16_42,0,6,16
image16_42,0,9,16
image16_42,1,12,16
image16_42,1,5,16
image16_42,2,3,16
image16_42,2,7,16
image16_42,3,12,16
image16_42,4,7,16
image16_42,4,5,16
image16_42,6,10,16
image16_42,7,8,16
image16_42,8,10,16
image16_42,8,11,16
image16_42,9,11,16
image20_23,0,8,20
image20_23,0,7,20
image20_23,1,2,20
image20_23,1,3,20
image20_23,2,6,20
image20_23,2,7,20
image20_23,3,4,20
image20_23,4,9,20
image20_23,7,9,20
image20_23,6,8,20
image15_8,0,13,15
image15_8,0,14,15
image15_8,1,4,15
image15_8,1,11,15
image15_8,2,14,15
image15_8,2,3,15
image15_8,3,17,15
image15_8,3,10,15
image15_8,4,8,15
image15_8,5,6,15
image15_8,5,16,15
image15_8,6,9,15
image15_8,7,15,15
image15_8,7,16,15
image15_8,8,11,15
image15_8,8,17,15
image15_8,9,12,15
image15_8,10,14,15
image15_8,11,13,15
image15_8,12,15,15
image15_8,16,18,15
image20_15,0,7,20
image20_15,0,13,20
image20_15,0,10,20
image20_15,1,8,20
image20_15,1,4,20
image20_15,1,7,20
image20_15,2,9,20
image20_15,2,5,20
image20_15,2,7,20
image20_15,3,12,20
image20_15,3,11,20
image20_15,4,12,20
image20_15,5,13,20
image20_15,5,10,20
image20_15,8,9,20
image20_15,10,11,20
image20_15,0,14,20
image16_6,0,8,16
image16_6,0,10,16
image16_6,0,1,16
image16_6,1,5,16
image16_6,2,3,16
image16_6,2,4,16
image16_6,3,7,16
image16_6,4,6,16
image16_6,5,11,16
image16_6,6,8,16
image16_6,7,9,16
image16_6,8,9,16
image16_6,10,11,16
image22_35,0,1,22
image22_35,1,6,22
image22_35,2,5,22
image22_35,2,3,22
image22_35,2,6,22
image22_35,3,5,22
image22_35,3,4,22
image22_35,4,6,22
image4_49,0,3,4
image4_49,0,2,4
image4_49,1,3,4
image4_49,1,2,4
image4_49,1,4,4
image18_29,0,6,18
image18_29,0,3,18
image18_29,1,12,18
image18_29,1,2,18
image18_29,1,9,18
image18_29,2,3,18
image18_29,4,6,18
image18_29,4,14,18
image18_29,5,9,18
image18_29,5,12,18
image18_29,6,11,18
image18_29,7,8,18
image18_29,7,14,18
image18_29,8,13,18
image18_29,9,13,18
image18_29,10,14,18
image18_29,10,11,18
image5_49,0,5,5
image5_49,0,7,5
image5_49,1,13,5
image5_49,1,3,5
image5_49,1,19,5
image5_49,2,15,5
image5_49,2,18,5
image5_49,3,17,5
image5_49,4,15,5
image5_49,4,16,5
image5_49,4,12,5
image5_49,5,8,5
image5_49,6,14,5
image5_49,6,18,5
image5_49,7,8,5
image5_49,9,11,5
image5_49,9,19,5
image5_49,10,12,5
image5_49,11,18,5
image5_49,11,16,5
image5_49,13,14,5
image13_35,0,9,13
image13_35,0,4,13
image13_35,0,10,13
image13_35,1,6,13
image13_35,2,4,13
image13_35,3,5,13
image13_35,3,6,13
image13_35,4,8,13
image13_35,6,9,13
image13_35,7,8,13
image11_20,0,15,11
image11_20,0,5,11
image11_20,0,6,11
image11_20,1,7,11
image11_20,1,8,11
image11_20,2,7,11
image11_20,3,4,11
image11_20,3,10,11
image11_20,3,8,11
image11_20,6,11,11
image11_20,6,10,11
image11_20,7,10,11
image11_20,8,14,11
image11_20,9,13,11
image11_20,11,16,11
image11_20,12,14,11
image11_20,13,15,11
image11_20,14,15,11
image17_48,0,2,17
image17_48,0,16,17
image17_48,1,14,17
image17_48,1,13,17
image17_48,2,12,17
image17_48,2,11,17
image17_48,3,7,17
image17_48,3,10,17
image17_48,3,8,17
image17_48,4,8,17
image17_48,4,5,17
image17_48,5,15,17
image17_48,6,8,17
image17_48,6,15,17
image17_48,7,9,17
image17_48,7,12,17
image17_48,9,13,17
image17_48,10,13,17
image17_48,11,15,17
image17_48,11,16,17
image17_48,12,14,17
image18_9,0,7,18
image18_9,0,8,18
image18_9,0,14,18
image18_9,1,3,18
image18_9,1,6,18
image18_9,2,7,18
image18_9,2,8,18
image18_9,3,4,18
image18_9,3,11,18
image18_9,4,9,18
image18_9,5,12,18
image18_9,5,13,18
image18_9,6,14,18
image18_9,8,15,18
image18_9,9,13,18
image18_9,10,13,18
image18_9,10,11,18
image18_9,12,15,18
image18_45,0,9,18
image18_45,0,6,18
image18_45,1,2,18
image18_45,1,3,18
image18_45,1,10,18
image18_45,2,4,18
image18_45,3,5,18
image18_45,4,9,18
image18_45,5,8,18
image18_45,6,7,18
image18_45,7,8,18
image18_45,9,10,18
image7_44,0,7,7
image7_44,0,6,7
image7_44,0,2,7
image7_44,1,5,7
image7_44,1,6,7
image7_44,3,9,7
image7_44,4,8,7
image7_44,4,7,7
image7_44,5,9,7
image7_44,8,9,7
image22_43,0,1,22
image22_43,0,7,22
image22_43,1,2,22
image22_43,2,7,22
image22_43,2,5,22
image22_43,3,7,22
image22_43,3,6,22
image22_43,3,4,22
image22_43,4,5,22
image22_43,5,8,22
image17_24,0,5,17
image17_24,0,1,17
image17_24,0,6,17
image17_24,1,2,17
image17_24,1,4,17
image17_24,2,5,17
image17_24,4,6,17
image6_35,0,9,6
image6_35,0,2,6
image6_35,0,3,6
image6_35,1,7,6
image6_35,1,5,6
image6_35,1,6,6
image6_35,2,10,6
image6_35,4,5,6
image6_35,6,8,6
image6_20,0,2,6
image6_20,1,6,6
image6_20,2,4,6
image6_20,3,7,6
image6_20,4,6,6
image6_20,4,5,6
image6_20,7,8,6
image6_20,7,9,6
image16_23,0,7,16
image16_23,0,3,16
image16_23,1,7,16
image16_23,1,8,16
image16_23,2,4,16
image16_23,2,5,16
image16_23,3,9,16
image16_23,3,11,16
image16_23,4,11,16
image16_23,5,6,16
image16_23,6,11,16
image16_23,8,10,16
image16_23,9,10,16
image22_21,0,1,22
image22_21,0,4,22
image22_21,0,3,22
image22_21,0,2,22
image22_21,1,4,22
image22_21,2,4,22
image9_4,0,1,9
image9_4,0,4,9
image9_4,1,2,9
image9_4,2,4,9
image9_4,3,5,9
image9_4,3,6,9
image9_4,5,7,9
image9_4,6,7,9
image2_3,0,10,2
image2_3,0,1,2
image2_3,0,4,2
image2_3,1,2,2
image2_3,2,3,2
image2_3,3,4,2
image2_3,5,6,2
image2_3,5,10,2
image2_3,6,8,2
image2_3,6,9,2
image2_3,7,8,2
image2_3,7,9,2
image11_14,0,15,11
image11_14,0,5,11
image11_14,0,6,11
image11_14,1,7,11
image11_14,1,8,11
image11_14,2,7,11
image11_14,3,4,11
image11_14,3,10,11
image11_14,3,8,11
image11_14,6,11,11
image11_14,6,10,11
image11_14,7,10,11
image11_14,8,14,11
image11_14,9,13,11
image11_14,11,16,11
image11_14,12,14,11
image11_14,13,15,11
image11_14,14,15,11
image13_22,0,5,13
image13_22,0,9,13
image13_22,0,7,13
image13_22,1,6,13
image13_22,2,3,13
image13_22,2,6,13
image13_22,4,10,13
image13_22,4,9,13
image13_22,5,6,13
image13_22,8,9,13
image13_4,0,6,13
image13_4,0,5,13
image13_4,0,3,13
image13_4,1,4,13
image13_4,1,10,13
image13_4,1,6,13
image13_4,2,9,13
image13_4,2,5,13
image13_4,4,7,13
image13_4,5,8,13
image12_1,0,1,12
image12_1,1,10,12
image12_1,1,7,12
image12_1,2,11,12
image12_1,3,5,12
image12_1,3,7,12
image12_1,4,9,12
image12_1,4,5,12
image12_1,4,8,12
image12_1,6,11,12
image12_1,6,8,12
image12_1,8,10,12
image12_1,9,11,12
image19_2,0,2,19
image19_2,0,3,19
image19_2,1,5,19
image19_2,2,4,19
image19_2,3,5,19
image19_2,1,4,19
image22_10,0,4,22
image22_10,0,3,22
image22_10,1,5,22
image22_10,1,2,22
image22_10,1,3,22
image22_10,4,5,22
image9_38,0,3,9
image9_38,0,8,9
image9_38,1,3,9
image9_38,1,4,9
image9_38,2,5,9
image9_38,2,7,9
image9_38,4,6,9
image9_38,5,9,9
image9_38,6,8,9
image9_38,7,9,9
image11_3,0,14,11
image11_3,1,11,11
image11_3,1,12,11
image11_3,1,3,11
image11_3,2,6,11
image11_3,3,14,11
image11_3,3,4,11
image11_3,4,5,11
image11_3,4,13,11
image11_3,5,16,11
image11_3,5,15,11
image11_3,6,9,11
image11_3,6,15,11
image11_3,7,10,11
image11_3,8,16,11
image11_3,9,11,11
image11_3,10,15,11
image11_3,10,11,11
image9_33,0,3,9
image9_33,0,8,9
image9_33,1,3,9
image9_33,1,4,9
image9_33,2,5,9
image9_33,2,7,9
image9_33,4,6,9
image9_33,5,9,9
image9_33,6,8,9
image9_33,7,9,9
image22_25,0,1,22
image22_25,0,4,22
image22_25,0,3,22
image22_25,0,2,22
image22_25,1,4,22
image22_25,2,4,22
image22_25,1,5,22
image1_5,0,6,1
image1_5,0,3,1
image1_5,1,4,1
image1_5,1,2,1
image1_5,2,7,1
image1_5,3,4,1
image1_5,3,7,1
image1_5,4,5,1
image1_5,5,6,1
image4_40,0,1,4
image4_40,0,4,4
image4_40,1,6,4
image4_40,2,5,4
image4_40,2,4,4
image4_40,3,7,4
image4_40,3,5,4
image4_40,5,6,4
image4_40,6,7,4
image15_37,0,2,15
image15_37,0,22,15
image15_37,1,9,15
image15_37,1,11,15
image15_37,2,18,15
image15_37,2,20,15
image15_37,3,12,15
image15_37,3,23,15
image15_37,4,15,15
image15_37,4,23,15
image15_37,5,8,15
image15_37,5,12,15
image15_37,6,23,15
image15_37,6,7,15
image15_37,7,16,15
image15_37,8,21,15
image15_37,8,19,15
image15_37,9,17,15
image15_37,10,19,15
image15_37,10,16,15
image15_37,11,22,15
image15_37,12,13,15
image15_37,13,21,15
image15_37,14,16,15
image15_37,14,15,15
image15_37,17,18,15
image16_45,0,6,16
image16_45,0,9,16
image16_45,1,12,16
image16_45,1,5,16
image16_45,2,3,16
image16_45,2,7,16
image16_45,3,12,16
image16_45,4,7,16
image16_45,4,5,16
image16_45,6,10,16
image16_45,7,8,16
image16_45,8,10,16
image16_45,8,11,16
image16_45,9,11,16
image10_34,2,5,10
image10_34,2,7,10
image10_34,3,5,10
image10_34,4,5,10
image10_34,4,6,10
image10_34,0,1,10
image10_7,0,6,10
image10_7,0,3,10
image10_7,1,6,10
image10_7,1,4,10
image10_7,5,6,10
image10_14,0,1,10
image10_14,0,4,10
image10_14,1,3,10
image10_14,1,2,10
image10_14,3,5,10
image8_44,0,4,8
image8_44,0,3,8
image8_44,1,5,8
image8_44,1,4,8
image8_44,2,3,8
image8_44,3,5,8
image8_44,4,5,8
image22_27,0,1,22
image22_27,0,4,22
image22_27,0,3,22
image22_27,0,2,22
image22_27,1,4,22
image22_27,2,4,22
image22_27,1,5,22
image1_36,0,6,1
image1_36,0,7,1
image1_36,1,7,1
image1_36,1,2,1
image1_36,1,8,1
image1_36,2,3,1
image1_36,3,5,1
image1_36,4,5,1
image1_36,4,7,1
image1_36,6,8,1
image20_31,0,13,20
image20_31,0,4,20
image20_31,0,1,20
image20_31,1,6,20
image20_31,1,7,20
image20_31,2,7,20
image20_31,2,22,20
image20_31,2,17,20
image20_31,3,22,20
image20_31,3,11,20
image20_31,4,16,20
image20_31,5,21,20
image20_31,6,18,20
image20_31,6,12,20
image20_31,8,18,20
image20_31,8,11,20
image20_31,8,15,20
image20_31,9,22,20
image20_31,9,16,20
image20_31,9,18,20
image20_31,10,19,20
image20_31,10,11,20
image20_31,12,15,20
image20_31,14,23,20
image20_31,14,20,20
image20_31,15,23,20
image20_31,16,17,20
image20_31,17,21,20
image20_31,19,20,20
image5_8,0,1,5
image5_8,0,4,5
image5_8,1,14,5
image5_8,2,16,5
image5_8,2,12,5
image5_8,3,11,5
image5_8,3,14,5
image5_8,3,4,5
image5_8,4,10,5
image5_8,5,13,5
image5_8,5,18,5
image5_8,6,18,5
image5_8,6,13,5
image5_8,7,17,5
image5_8,7,11,5
image5_8,7,10,5
image5_8,8,17,5
image5_8,8,15,5
image5_8,9,16,5
image5_8,9,12,5
image5_8,10,15,5
image13_44,0,11,13
image13_44,0,4,13
image13_44,1,7,13
image13_44,2,3,13
image13_44,2,5,13
image13_44,2,6,13
image13_44,3,10,13
image13_44,4,7,13
image13_44,6,8,13
image13_44,7,8,13
image13_44,8,9,13
image12_28,0,6,12
image12_28,0,8,12
image12_28,0,2,12
image12_28,1,4,12
image12_28,1,6,12
image12_28,2,3,12
image12_28,3,5,12
image12_28,3,10,12
image12_28,4,11,12
image12_28,4,9,12
image12_28,5,7,12
image12_28,6,7,12
image12_28,8,9,12
image20_6,0,10,20
image20_6,1,10,20
image20_6,1,2,20
image20_6,2,7,20
image20_6,4,9,20
image20_6,4,6,20
image20_6,4,10,20
image20_6,5,8,20
image20_6,5,9,20
image20_6,6,7,20
image20_6,0,8,20
image17_40,0,2,17
image17_40,0,4,17
image17_40,1,5,17
image17_40,1,6,17
image17_40,2,5,17
image17_40,2,6,17
image17_40,4,6,17
image17_40,6,7,17
image21_5,0,13,21
image21_5,0,4,21
image21_5,1,12,21
image21_5,1,15,21
image21_5,2,6,21
image21_5,2,3,21
image21_5,3,14,21
image21_5,4,7,21
image21_5,5,10,21
image21_5,5,9,21
image21_5,6,14,21
image21_5,7,9,21
image21_5,7,8,21
image21_5,8,10,21
image21_5,9,13,21
image21_5,11,12,21
image21_5,11,15,21
image9_5,0,1,9
image9_5,0,4,9
image9_5,1,2,9
image9_5,2,4,9
image9_5,3,5,9
image9_5,3,6,9
image9_5,5,7,9
image9_5,6,7,9
image7_13,0,4,7
image7_13,0,1,7
image7_13,1,2,7
image7_13,2,6,7
image7_13,3,6,7
image7_13,4,8,7
image7_13,4,9,7
image7_13,5,7,7
image7_13,5,6,7
image7_13,7,9,7
image17_43,0,2,17
image17_43,0,16,17
image17_43,1,14,17
image17_43,1,13,17
image17_43,2,12,17
image17_43,2,11,17
image17_43,3,7,17
image17_43,3,10,17
image17_43,3,8,17
image17_43,4,8,17
image17_43,4,5,17
image17_43,5,15,17
image17_43,6,8,17
image17_43,6,15,17
image17_43,7,9,17
image17_43,7,12,17
image17_43,9,13,17
image17_43,10,13,17
image17_43,11,15,17
image17_43,11,16,17
image17_43,12,14,17
image20_10,0,10,20
image20_10,1,10,20
image20_10,1,2,20
image20_10,2,7,20
image20_10,4,9,20
image20_10,4,6,20
image20_10,4,10,20
image20_10,5,8,20
image20_10,5,9,20
image20_10,6,7,20
image20_10,0,8,20
image22_48,0,1,22
image22_48,0,7,22
image22_48,1,2,22
image22_48,2,7,22
image22_48,2,5,22
image22_48,3,7,22
image22_48,3,6,22
image22_48,3,4,22
image22_48,4,5,22
image22_48,5,8,22
image22_45,0,1,22
image22_45,0,7,22
image22_45,1,2,22
image22_45,2,7,22
image22_45,2,5,22
image22_45,3,7,22
image22_45,3,6,22
image22_45,3,4,22
image22_45,4,5,22
image22_45,5,8,22
image12_27,0,6,12
image12_27,0,8,12
image12_27,0,2,12
image12_27,1,4,12
image12_27,1,6,12
image12_27,2,3,12
image12_27,3,5,12
image12_27,3,10,12
image12_27,4,11,12
image12_27,4,9,12
image12_27,5,7,12
image12_27,6,7,12
image12_27,8,9,12
image14_32,0,9,14
image14_32,1,12,14
image14_32,1,5,14
image14_32,1,9,14
image14_32,2,3,14
image14_32,2,10,14
image14_32,2,8,14
image14_32,4,6,14
image14_32,4,9,14
image14_32,6,8,14
image14_32,6,12,14
image14_32,7,10,14
image14_32,7,12,14
image14_32,8,11,14
image11_23,0,4,11
image11_23,1,14,11
image11_23,2,6,11
image11_23,2,11,11
image11_23,2,7,11
image11_23,3,5,11
image11_23,3,12,11
image11_23,3,11,11
image11_23,4,9,11
image11_23,4,11,11
image11_23,7,9,11
image11_23,7,14,11
image11_23,8,13,11
image11_23,10,12,11
image11_23,12,13,11
image11_23,13,14,11
image7_41,0,7,7
image7_41,0,6,7
image7_41,0,2,7
image7_41,1,5,7
image7_41,1,6,7
image7_41,3,9,7
image7_41,4,8,7
